Company,TypeName,Inches,RamGB,OpSys,WeightKG,Price,GHz,CpuBrand,CpuVersion,MainMemory,SecondMemory,MainMemoryType,SecondMemoryType,TouchScreen,Resolution,PanelType,GpuBrand,GpuVersion
HP,Ultrabook,12.5,4,Windows 10,1.26,84129.12,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,No OS,1.86,15392.592,1.6,Intel, Celeron Dual Core N3060 ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 400
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,95850.72,2.2,Intel, Core i7 6560U ,1000,0.0,SSD,None,1,3200x1800,IPSPanel,Intel, Iris Graphics 540
Toshiba,Notebook,14.0,4,Windows 10,1.47,58874.4,2.3,Intel, Core i5 6200U ,128,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
HP,Netbook,12.5,8,Windows 10,1.26,88924.31999999999,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Windows 10,2.18,29762.208,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
MSI,Gaming,15.6,8,Windows 10,2.2,63882.72,2.8,Intel, Core i7 7700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Dell,Ultrabook,14.0,8,Windows 10,1.36,87325.92,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,Gaming,17.3,16,Windows 10,4.36,146946.24,2.7,Intel, Core i7 6820HK ,512,1000.0,SSD,HDD,0,2560x1440,Without,Nvidia, GeForce GTX 1080
HP,Gaming,17.3,8,Windows 10,2.75,74538.72,2.3,Intel, Core i5 6300HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 965M
Asus,Notebook,17.3,4,Windows 10,2.8,28238.4,1.6,Intel, Pentium Quad Core N3710 ,1000,0.0,HDD,None,0,1600x900,Without,Nvidia, GeForce 920MX
Acer,Notebook,15.6,4,Windows 10,2.23,32980.32,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Toshiba,Notebook,15.6,8,Windows 10,2.2,59620.32,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,11.3,8,Windows 10,1.1,69210.72,1.2,Intel, Core M m7-6Y75 ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 515
Lenovo,Gaming,15.6,16,Windows 10,2.5,53226.72,2.1,AMD, FX 8800P ,512,1000.0,SSD,HDD,0,1920x1080,IPSPanel,AMD, Radeon R9 M385
Dell,Ultrabook,12.5,8,Windows 10,1.36,78438.816,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics
Lenovo,Notebook,15.6,8,No OS,2.2,36496.8,2.7,Intel, Core i7 7500U ,1000,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 920MX
Dell,Notebook,17.3,4,Windows 10,2.36,35111.52,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1600x900,Without,AMD, Radeon R7 M445
Acer,Notebook,14.0,4,Chrome OS,1.68,18594.72,1.6,Intel, Celeron Dual Core N3060 ,32,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
HP,Workstation,15.6,8,Windows 10,2.0,119826.72,2.7,Intel, Core i7 6820HQ ,8,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, Quadro M1000M
Dell,Ultrabook,14.0,8,Windows 10,1.36,94572.0,2.8,Intel, Core i7 7600U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Toshiba,Notebook,13.3,8,Windows 7,1.2,77788.8,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Asus,2 in 1 Convertible,12.5,8,Chrome OS,1.2,61751.52,1.2,Intel, Core M M7-6Y75 ,64,0.0,FlashStorage,None,0,1920x1080,Without,Intel, HD Graphics 515
Lenovo,Ultrabook,14.0,8,Windows 10,1.7,79333.3872,2.6,Intel, Core i7 6600U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
Dell,Gaming,17.3,16,Windows 10,4.36,168045.12,2.8,Intel, Core i7 7700HQ ,512,1000.0,SSD,HDD,0,3840x2160,IPSPanel,Nvidia, GeForce GTX 1070
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,101178.72,1.2,Intel, Core i5 7Y54 ,256,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 615
HP,2 in 1 Convertible,11.6,4,Windows 10,1.45,41292.0,1.1,Intel, Pentium Quad Core N4200 ,256,0.0,SSD,None,1,1366x768,Without,Intel, HD Graphics 505
Dell,Ultrabook,13.3,8,Windows 10,1.3,67559.04,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,3200x1800,Without,Intel, HD Graphics 520
Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,20725.92,1.6,Intel, Celeron Dual Core N3060 ,32,0.0,FlashStorage,None,1,1366x768,IPSPanel,Intel, HD Graphics 400
Toshiba,Notebook,13.3,8,Windows 10,1.2,81784.8,2.4,Intel, Core i5 6300U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,93772.8,2.6,Intel, Core i5 7300U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Acer,Notebook,15.6,12,Windows 10,2.4,53759.52,2.5,Intel, Core i5 7200U ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 950M
Toshiba,Ultrabook,12.5,8,Windows 10,1.1,95371.2,2.7,Intel, Core i7 7500U ,512,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
HP,Notebook,15.6,8,Windows 10,2.04,45101.52,2.5,Intel, Core i5 7200U ,1000,0.0,HDD,None,0,1366x768,Without,Nvidia, GeForce 930MX
Dell,Notebook,15.6,4,Linux,2.25,24808.2336,2.0,Intel, Core i3 6006U ,1000,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M430
Dell,Notebook,15.6,4,Windows 10,1.9,43956.0,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,15.6,4,Windows 10,2.04,36496.8,2.4,Intel, Core i3 7100U ,500,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,Gaming,17.3,32,Windows 10,4.42,167778.72,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1070
Lenovo,Notebook,15.6,6,Windows 10,2.4,37029.6,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 920MX
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,101178.72,1.3,Intel, Core i7 7Y75 ,512,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 615
Dell,Ultrabook,14.0,8,Windows 10,1.5,104587.57439999998,2.6,Intel, Core i7 6600U ,256,0.0,SSD,None,1,2560x1440,Without,Intel, HD Graphics 520
Dell,Gaming,17.3,32,Windows 10,4.42,149184.0,2.6,Intel, Core i7 6700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
Toshiba,Notebook,14.0,8,Windows 10,1.95,62870.4,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Asus,Gaming,17.3,16,Windows 10,2.73,109218.672,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
HP,Notebook,15.6,8,Windows 10,2.04,52161.12,2.7,Intel, Core i5 7200U ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce 930MX
Lenovo,Notebook,14.0,4,Windows 7,1.7,53386.56,2.3,Intel, Core i5 6200U ,508,0.0,Hybrid,None,0,1366x768,Without,Intel, HD Graphics 520
Asus,2 in 1 Convertible,15.6,16,Windows 10,2.3,95850.72,2.7,Intel, Core i7 7500U ,512,2000.0,SSD,HDD,1,3840x2160,Without,Nvidia, GeForce GTX 950M
HP,Notebook,15.6,6,Windows 10,2.04,30849.12,2.7,Intel, Core i7 7500U ,1000,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Asus,Gaming,17.3,16,Windows 10,2.99,93186.72,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
Dell,2 in 1 Convertible,15.6,12,Windows 10,2.19,69210.72,2.7,Intel, Core i7 7500U ,512,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Toshiba,Notebook,13.3,4,Windows 7,1.2,63669.6,2.3,Intel, Core i5 6200U ,128,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,6,Windows 10,2.2,29250.72,3.6,AMD, A12-Series 9720P ,256,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon 530
Fujitsu,Notebook,15.6,4,Windows 10,2.3,34578.72,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Toshiba,Notebook,14.0,4,Windows 10,1.75,48751.2,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Windows 10,2.25,31914.72,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M430
HP,Notebook,15.6,8,Windows 10,2.04,42943.68,2.5,Intel, Core i5 7200U ,1000,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Gaming,15.6,8,Windows 10,2.5,63349.92,2.8,Intel, Core i7 7700HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
Dell,Notebook,15.6,8,Windows 10,2.36,39906.72,2.7,Intel, Core i7 7500U ,1000,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R7 M445
Dell,Notebook,14.0,8,Windows 10,1.6,59620.32,2.5,Intel, Core i5 7200U ,128,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620 
HP,Netbook,12.5,8,Windows 10,0.97,101658.24,1.2,Intel, Core M 6Y75 ,512,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 515
HP,Notebook,15.6,4,Windows 10,2.1,26586.72,2.0,Intel, Core i3 6006U ,128,1000.0,SSD,HDD,0,1920x1080,Without,AMD, Radeon 520
Lenovo,Notebook,15.6,4,No OS,1.9,14418.6336,1.1,Intel, Celeron Dual Core N3350 ,128,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 500
Lenovo,Notebook,15.6,8,Windows 10,2.3,71874.72,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.68,47365.92,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
Asus,Notebook,13.3,8,Windows 10,1.4,61272.0,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,3200x1800,Without,Intel, HD Graphics 620
HP,Ultrabook,13.3,8,Windows 10,1.11,71874.72,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Acer,Notebook,15.6,4,Windows 10,2.4,20246.4,1.1,Intel, Pentium Quad Core N4200 ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 505
Asus,Gaming,15.6,16,Windows 10,2.5,95850.72,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
HP,Ultrabook,14.0,8,Windows 10,1.48,111301.92,2.7,Intel, Core i7 7500U ,512,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Acer,Gaming,15.6,8,Windows 10,2.7,67132.8,2.8,Intel, Core i7 7700HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
HP,Notebook,13.3,8,Windows 10,1.34,63349.92,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,15.6,4,Windows 10,2.18,29144.16,2.4,Intel, Core i3 7100U ,128,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 10,1.64,41505.12,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Toshiba,Notebook,13.3,4,Windows 10,1.2,63669.6,2.3,Intel, Core i5 6200U ,128,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,4,Windows 10,1.48,58607.46719999999,2.4,Intel, Core i5 6300U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,14.0,4,Windows 10,1.95,64202.4,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Ultrabook,14.0,8,Windows 7,1.43,77202.72,2.6,Intel, Core i7 6600U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 10,1.64,55904.5728,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
HP,Notebook,14.0,4,Windows 10,1.64,36443.52,2.4,Intel, Core i3 7100U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Dell,Gaming,15.6,8,Windows 10,2.65,50562.72,2.5,Intel, Core i5 7300HQ ,1000,0.0,Hybrid,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050
HP,Ultrabook,12.5,4,Windows 10,1.26,81997.92,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 10,1.48,84715.2,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Ultrabook,14.0,8,Windows 10,1.54,100550.5488,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,13.3,4,Windows 10,1.49,42624.0,2.4,Intel, Core i3 7100U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Toshiba,Notebook,13.3,8,Windows 10,1.5,64468.8,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,2.04,41025.0672,2.4,Intel, Core i3 7100U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,Notebook,17.3,16,Windows 7,2.4,158135.04,2.7,Intel, Core i7 6820HQ ,512,0.0,SSD,None,0,3840x2160,IPSPanel,Nvidia, Quadro 3000M
Toshiba,Notebook,14.0,8,Windows 10,1.47,79387.2,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 10,1.43,118761.12,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,42410.3472,2.3,Intel, Core i3 6100U ,1000,0.0,HDD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,84715.2,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,13.3,8,Windows 10,1.11,61218.72,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,Notebook,14.0,8,Windows 10,1.64,63159.7104,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
Dell,Notebook,15.6,8,Windows 10,2.09,55754.3232,2.4,Intel, Core i5 6300U ,500,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Ultrabook,12.5,4,Windows 10,1.26,83063.52,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 10,2.31,63349.92,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 10,1.95,56476.8,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Dell,Ultrabook,13.3,8,Windows 10,1.29,86526.72,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 620
HP,Notebook,17.3,8,Windows 10,2.63,57542.4,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
HP,Notebook,14.0,4,Windows 10,1.64,51841.44,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,6,Windows 10,2.1,21791.52,3.0,AMD, A9-Series 9420 ,1000,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5
MSI,Gaming,17.3,8,Windows 10,2.7,63499.10399999999,2.8,Intel, Core i7 7700HQ ,128,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
HP,Notebook,14.0,8,Windows 7,1.95,63669.6,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,8,Windows 10,1.84,65480.5872,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Ultrabook,12.5,8,Windows 10,1.26,71874.72,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,2.04,39533.76,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Toshiba,Ultrabook,14.0,8,Windows 10,1.47,91908.0,2.6,Intel, Core i7 6600U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
Dell,Notebook,15.6,8,Windows 7,2.09,56633.976,2.4,Intel, Core i5 6300U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 10,1.64,53839.9728,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,45128.16,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Vero,Notebook,14.0,2,Windows 10,1.45,11231.424,1.44,Intel, Atom X5-Z8350 ,32,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
Toshiba,Notebook,15.6,16,Windows 10,2.4,75924.0,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce 930M
Lenovo,Notebook,15.6,8,Windows 10,2.3,55922.688,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,4,Windows 10,1.54,53280.0,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,8,Windows 10,1.84,112065.9552,2.4,Intel, Core i5 6300U ,256,500.0,SSD,HDD,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 7,1.43,78268.31999999999,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
MSI,Gaming,17.3,16,Windows 10,3.78,82351.6992,2.7,Intel, Core i7 6820HK ,256,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Lenovo,Gaming,17.3,16,Windows 10,4.6,122010.66719999998,2.6,Intel, Core i7 6700HQ ,128,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Asus,Netbook,11.6,4,Chrome OS,1.2,15339.311999999998,1.6,Intel, Celeron Dual Core N3060 ,16,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
Lenovo,Notebook,14.0,16,Windows 7,1.1,139593.6,2.6,Intel, Core i7 6600U ,256,0.0,SSD,None,0,2560x1440,IPSPanel,Intel, HD Graphics 520
HP,Notebook,15.6,8,Windows 10,1.91,52161.12,2.7,Intel, Core i7 7500U ,1000,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce 940MX
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,58288.32,2.7,Intel, Core i5 7200U ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,Notebook,15.6,4,Windows 10,2.04,52161.12,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Dell,Ultrabook,13.3,16,Windows 10,1.2,120093.12,2.7,Intel, Core i7 7500U ,1000,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 620
HP,Notebook,15.6,4,Windows 10,2.31,37570.392,2.3,Intel, Core i3 6100U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,No OS,1.96,26586.72,2.5,Intel, Core i5 7200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,8,Windows 10,2.4,23922.72,2.2,AMD, A8-Series 7410 ,1000,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5
Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,69210.72,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
MSI,Gaming,15.6,16,Windows 10,2.94,96916.32,2.6,Intel, Core i7 6700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
HP,Notebook,15.6,8,Windows 10,2.04,57009.6,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Asus,Gaming,17.3,16,No OS,4.0,53173.44,2.6,Intel, Core i7 6700HQ ,1000,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 965M
Dell,Notebook,15.6,4,Windows 10,2.25,29783.52,2.5,Intel, Core i5 7200U ,1000,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics
Dell,Notebook,15.6,16,Windows 10,2.32,52746.6672,2.7,Intel, Core i7 7500U ,2000,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R7 M445
MSI,Gaming,15.6,16,Windows 10,1.8,102777.12,2.6,Intel, Core i7 6700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Ultrabook,13.3,8,Windows 10,1.29,77682.23999999999,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Asus,Gaming,17.3,64,Windows 10,3.58,211788.0,2.7,Intel, Core i7 6820HK ,1000,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980 
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,42517.9728,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 520
Dell,Gaming,15.6,16,Windows 10,3.21,70809.12,2.6,Intel, Core i7 6700HQ ,256,1000.0,SSD,HDD,0,3840x2160,Without,Nvidia, GeForce GTX 970M
Apple,Ultrabook,12.0,8,Mac OS X,0.92,69264.0,1.1,Intel, Core M ,256,0.0,FlashStorage,None,0,2304x1440,IPSPanelRetinaDisplay,Intel, HD Graphics 515
Dell,Notebook,15.6,4,Windows 10,2.06,25679.8944,2.3,Intel, Core i3 6100U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,2.31,63882.72,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Ultrabook,12.5,8,Windows 7,1.26,63882.72,2.3,Intel, Core i5 6200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,13.3,8,Windows 10,1.49,58075.2,2.7,Intel, Core i7 7500U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Ultrabook,12.5,8,Windows 10,1.3,91294.7472,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Lenovo,Notebook,17.3,8,Windows 10,3.0,35111.52,2.3,Intel, Core i5 6200U ,1000,0.0,HDD,None,0,1600x900,Without,AMD, Radeon R5 M330
Lenovo,Notebook,15.6,4,Windows 10,2.3,52054.56,2.3,Intel, Core i5 6300HQ ,1000,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 950M
MSI,Gaming,17.3,16,Windows 10,3.78,133146.72,2.8,Intel, Core i7 7700HQ ,256,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
Lenovo,Notebook,15.6,4,Windows 10,2.1,28771.2,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 7,2.31,50083.2,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Ultrabook,12.5,8,Windows 10,0.99,74538.72,1.2,Intel, Core M 6Y75 ,512,0.0,SSD,None,1,2560x1440,IPSPanel,Intel, HD Graphics 515
Lenovo,Gaming,17.3,32,Windows 10,4.6,172627.19999999998,2.7,Intel, Core i7 6820HK ,512,1000.0,SSD,Hybrid,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,34433.2656,1.44,Intel, Atom x5-Z8550 ,64,0.0,FlashStorage,None,1,1920x1200,IPSPanel,Intel, HD Graphics 400
HP,Ultrabook,13.3,16,Windows 10,1.3,109170.72,2.7,Intel, Core i7 7500U ,512,0.0,SSD,None,0,3840x2160,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,15.6,8,Windows 10,2.18,39960.0,2.5,Intel, Core i5 7200U ,256,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 7,1.54,54931.14719999999,2.3,Intel, Core i5 6200U ,500,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Workstation,15.6,8,Windows 7,1.9,79653.59999999999,2.5,Intel, Core i7 6500U ,256,0.0,SSD,None,0,1920x1080,Without,AMD, FirePro W4190M
Lenovo,Notebook,14.0,8,Windows 7,1.7,63882.72,2.3,Intel, Core i5 6200U ,180,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
